"occurrenceID","decimalLatitude","decimalLongitude","eventDate","scientificName","datasetName","institutionCode","collectionCode","license","rightsHolder","accessRights"
"4559846",-42.45,-71.4833,NA,"Oncorhynchus mykiss","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4559875",-41.5667,-71.4833,NA,"Oncorhynchus mykiss","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4559873",-41.4981,-71.6919,NA,"Oncorhynchus mykiss","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4559874",-41.35,-71.55,NA,"Oncorhynchus mykiss","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4559872",-41.3333,-71.6,NA,"Oncorhynchus mykiss","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4559871",-41.3167,-71.7833,NA,"Oncorhynchus mykiss","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562558",-43.1333,-71.6,NA,"Salmo trutta","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562557",-41.5667,-71.4833,NA,"Salmo trutta","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562555",-41.4981,-71.6919,NA,"Salmo trutta","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562556",-41.35,-71.55,NA,"Salmo trutta","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562554",-41.3333,-71.6,NA,"Salmo trutta","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562553",-41.3167,-71.7833,NA,"Salmo trutta","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562561",-43.9333,-71.5333,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562573",-43.1333,-71.6,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562563",-42.9833,-71.5167,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562572",-41.5667,-71.4833,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562570",-41.4981,-71.6919,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562571",-41.35,-71.55,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562569",-41.3333,-71.6,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4562568",-41.3167,-71.7833,NA,"Salvelinus fontinalis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4559832",-42.85,-71.8667,NA,"Olivaichthys viedmensis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"4559831",-42.1167,-71.65,NA,"Olivaichthys viedmensis","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","FO","Peces","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197952984",-54.8833,-67.1333,NA," ","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","IIPB","1000157","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197782928",-54.8833,-67.2333,NA,"Harpagifer bispinis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","IIPB","997877","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197782921",-54.8833,-67.1333,NA,"Harpagifer bispinis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","IIPB","997100","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773372",-54.7833,-68.25,NA,"Harpagifer bispinis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"188964111",-54.8833,-67.35,1896-05-11,"Harpagifer bispinis","DataBasin-Los Peces de Argentina; Originally provided by FishBase through GBIF","FishBase","Occurrence","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773370",-54.7833,-68.25,1967-12-13,"Harpagifer bispinis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773390",-54.7833,-68.25,1968-11-23,"Harpagifer bispinis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24774082",-54.7833,-68.25,1995-06-30,"Odontesthes smitti","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773654",-54.7833,-68.25,1974-12-30,"Crossostomus chilensis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197554386",-54.8833,-67.2333,NA,"Austrolycus depressiceps","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","IIPB","997708","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773360",-54.7833,-68.25,1963-04-17,"Austrolycus depressiceps","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773379",-54.7833,-68.25,1968-11-23,"Austrolycus depressiceps","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773645",-54.7833,-68.25,1974-11-15,"Austrolycus depressiceps","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773644",-54.7833,-68.25,1974-12-30,"Austrolycus depressiceps","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24774123",-54.7833,-68.25,NA,"Agonopsis chiloensis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773355",-54.7833,-68.25,1963-03-27,"Iluocoetes fimbriatus","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773652",-54.7833,-68.25,1974-12-30,"Iluocoetes fimbriatus","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773362",-54.7833,-68.25,NA,"Paranotothenia magellanica","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773363",-54.7833,-68.25,1963-03-27,"Paranotothenia magellanica","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773361",-54.7833,-68.25,1963-11-05,"Paranotothenia magellanica","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24774109",-54.7833,-68.25,NA,"Patagonotothen ramsayi","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773649",-54.85,-67.9333,1974-03-07,"Patagonotothen ramsayi","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24774108",-54.7833,-68.25,1996-03-22,"Patagonotothen ramsayi","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"216053196",-54.8196,-68.177,1996-07-02,"Patagonotothen ramsayi","DataBasin-Los Peces de Argentina; Originally provided by Centro Nacional Patagonico - CONICET through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"216052436",-54.833,-68.333,1963-02-27,"Patagonotothen sima","DataBasin-Los Peces de Argentina; Originally provided by Centro Nacional Patagonico - CONICET through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24774341",-54.7833,-68.25,1963-03-27,"Patagonotothen sima","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"52687659",-54.8737,-67.567,1996-11-13,"Odontesthes incisa","DataBasin-Los Peces de Argentina; Originally provided by Centro Nacional Patagonico - CONICET through GBIF","CENPAT-CONICET","CNPICT","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"216053629",-54.7833,-68.25,1965-07-18,"Sprattus fuegensis","DataBasin-Los Peces de Argentina; Originally provided by Centro Nacional Patagonico - CONICET through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773835",-54.7833,-68.25,1988-07-11,"Odontesthes nigricans","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197867248",-53.8333,-68.5833,NA,"Maynea puncta","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CAS","179841","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"189083324",-53.8333,-68.5833,1968-11-23,"Maynea puncta","DataBasin-Los Peces de Argentina; Originally provided by FishBase through GBIF","FishBase","Occurrence","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773381",-54.7833,-68.25,1968-11-23,"Patagonotothen cornucola","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197553566",-54.8667,-67.45,NA,"Austroatherina nigricans","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","IIPB","996849","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24774347",-54.7833,-68.25,1965-07-18,"Sprattus fueguensis","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"190547959",-54.4167,-67.6833,NA,"Galaxias variegatus","DataBasin-Los Peces de Argentina; Originally provided by University of Kansas Biodiversity Research Center through GBIF","KU","KUI","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197810232",-54.8783,-67.3333,NA,"Iluocoetes facali","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","IIP","386693","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"197810233",-54.8667,-67.3333,NA,"Iluocoetes facali","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","IIPB","1000136","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"24773373",-54.7833,-68.25,NA," ","DataBasin-Los Peces de Argentina; Originally provided by Ocean Biogeographic Information System through GBIF","CENPAT-CONICET","CNPICTIO","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
"76174",-54.8833,-67.35,1896-05-11,"Harpagifer bispinis","DataBasin-Los Peces de Argentina; Originally provided by GBIF-Sweden through GBIF","NRM","NRM-Fish","CC BY-NC 3.0","Conservation Biology Institute, http://consbio.org","not-for-profit use only"
