X,Y,Lon,Lat,Site_ID,Old_SiteID
-72.89116671,-39.55755981,681413.92,5619504.3,314,30.03
-72.95246167,-39.54621185,676175.98,5620885.62,315,30.04
-72.95246167,-39.54621185,676175.98,5620885.62,315,30.04
-72.97813023,-39.54729021,673967.44,5620815.82,316,30.05
-72.97813023,-39.54729021,673967.44,5620815.82,316,30.05
-73.18187114,-39.65377974,656220.11,5609369.39,317,30.06
-73.18187114,-39.65377974,656220.11,5609369.39,317,30.06
-73.19550378,-39.71911566,654904.52,5602140.77,318,30.07
-73.19550378,-39.71911566,654904.52,5602140.77,318,30.07
-71.96792504,-37.29700988,769006.17,5868158.13,319,31.01
-71.96792504,-37.29700988,769006.17,5868158.13,319,31.01
-72.00012732,-37.25253829,766307.58,5873184.9,320,31.02
-72.00012732,-37.25253829,766307.58,5873184.9,320,31.02
-72.06280469,-37.18974599,760963.34,5880328.2,321,31.03
-72.06280469,-37.18974599,760963.34,5880328.2,321,31.03
-72.15019874,-37.17948549,753237.99,5881703.95,322,31.04
-72.15019874,-37.17948549,753237.99,5881703.95,322,31.04
-72.01164578,-37.17742141,765548.9,5881553.92,323,32.01
-72.01164578,-37.17742141,765548.9,5881553.92,323,32.01
-72.07004884,-37.15762683,760430.36,5883912.72,324,32.02
-72.07004884,-37.15762683,760430.36,5883912.72,324,32.02
-73.02647693,-36.74217954,676437.06,5932205.54,325,33.01
-73.04440527,-36.76461611,674785.3,5929749.02,326,33.02
-73.03979649,-36.7783748,675165.44,5928214.05,327,33.03
-73.02978686,-36.79872728,676012.31,5925937.54,328,33.04
-73.01724388,-36.81667591,677090.2,5923922.96,329,33.05
-72.98831998,-36.81024537,679685.46,5924582.53,330,33.06
-72.94252306,-36.79766245,683801.33,5925891.7,331,33.07
-72.80686394,-36.88276002,695689.7,5916180.41,332,33.08
-72.92123849,-36.82971582,685623.24,5922294.14,333,33.09
-72.90851938,-36.82562048,686767.65,5922723.79,334,33.1
-72.8891146,-36.81753171,688518.37,5923583.22,335,33.11
-72.85594575,-36.81661653,691479.62,5923618.9,336,33.12
-72.80154396,-36.76690084,696459.67,5929024.94,337,33.13
-72.80351,-36.82174616,696144.38,5922943.5,338,33.14
-72.78644324,-36.81630395,697680.81,5923512.23,339,33.15
-70.08886349,-34.08676233,953528.2,6217625.33,340,38.01
-70.21894437,-33.93598764,942294.37,6234936.46,341,38.02
-70.2047671,-33.84262145,944091.22,6245241.36,342,38.03
-70.17025793,-33.81315452,947442.24,6248363.17,343,38.04
-70.08222837,-33.6494545,956469.33,6266152.44,344,38.05
-70.3682425,-33.74384425,929440.84,6256902.71,345,38.06
-70.35738978,-33.6612742,930860.39,6266024.08,346,38.07
-70.3644183,-33.62487983,930389.4,6270093.81,347,38.08
-70.4028945,-33.53639035,927252.89,6280077.14,348,38.09
-70.46620671,-33.59068481,921102.83,6274309.55,349,38.1
-70.53005319,-33.70352508,914628.74,6262041.88,350,38.11
-70.57152908,-33.62504328,911154.64,6270919.84,351,38.12
-70.79643204,-33.83834,889304.56,6248118.28,352,38.13
-70.92282635,-33.75928485,877946.03,6257364.16,353,38.14
-70.86829719,-33.28092799,885118.74,6310253.8,354,38.15
-70.84149984,-33.38628471,887149.63,6298461.29,355,38.16
-70.90716256,-33.60051029,880097.29,6274928.27,356,38.17
-70.93548619,-33.65743478,877218.19,6268714.36,357,38.18
-71.20629855,-33.71275997,851859.69,6263531.54,358,38.19
-71.33615505,-33.66113647,840020.66,6269695.47,359,38.2
-71.45160717,-33.7854242,828833.39,6256278.79,360,38.21
-71.60583815,-33.6281886,815118.34,6274206.36,361,38.22
-72.98062213,-45.21126476,658811.95,4991849.48,362,7.01
-73.02395692,-45.3037649,655157.11,4981657.22,363,7.02
-73.04489272,-45.34708792,653398.89,4976884.15,364,7.03
-73.05434898,-45.35349289,652640.88,4976190.51,365,7.04
-72.82930226,-45.11141067,670993.02,5002634.32,366,8.01
-72.82930226,-45.11141067,670993.02,5002634.32,366,8.01
-72.91148809,-45.14789644,664423.04,4998751.26,367,8.02
-72.85770001,-45.08348934,668841.27,5005795.81,368,8.03
-72.97011165,-45.14140174,659832.43,4999590.26,369,8.04
-72.97011165,-45.14140174,659832.43,4999590.26,369,8.04
-72.9738233,-45.16812222,659466.15,4996629.06,370,8.05
-72.96376027,-45.56128284,659151.94,4952929.45,371,8.06
-72.96376027,-45.56128284,659151.94,4952929.45,371,8.06
-72.96791776,-45.59742911,658725.71,4948921.74,372,8.07
-72.96791776,-45.59742911,658725.71,4948921.74,372,8.07
-72.67734808,-45.49820784,681707.71,4959329.82,373,8.08
-72.67734808,-45.49820784,681707.71,4959329.82,373,8.08
-72.51028645,-45.79311622,693741.92,4926173.44,374,8.09
-72.17474951,-45.77065847,719908.72,4927800.96,375,8.1
-72.5896931,-45.42741736,688792.32,4966992.79,376,8.11
-72.5896931,-45.42741736,688792.32,4966992.79,376,8.11
-72.61970971,-45.47016091,686303.46,4962313.96,377,8.12
-72.61970971,-45.47016091,686303.46,4962313.96,377,8.12
-72.66489588,-45.54027429,682544.65,4954627.96,378,8.13
-72.66489588,-45.54027429,682544.65,4954627.96,378,8.13
-72.6170778,-45.58147672,686141.98,4949940.53,379,8.14
-72.6170778,-45.58147672,686141.98,4949940.53,379,8.14
-72.60480584,-45.64964372,686873.01,4942338.47,380,8.15
-72.60480584,-45.64964372,686873.01,4942338.47,380,8.15
-72.59777119,-45.69026426,687285.73,4937808.96,381,8.16
-72.87520795,-45.47904287,666304.85,4961887.19,382,8.17
-72.83725059,-45.48984913,669239.21,4960607.43,383,8.18
-72.83725059,-45.48984913,669239.21,4960607.43,383,8.18
-71.96712863,-46.54431784,732767.09,4841248.51,384,6.01
-71.83762194,-46.49018665,742937.12,4846873.19,385,6.02
-71.34747456,-32.96763887,841668.01,6346682.96,386,39.01
-71.34747456,-32.96763887,841668.01,6346682.96,386,39.01
-71.17586194,-33.18667815,856833.15,6321806.38,387,39.02
-71.17586194,-33.18667815,856833.15,6321806.38,387,39.02
-71.16233557,-33.22822358,857925.89,6317149.91,388,39.03
-71.16233557,-33.22822358,857925.89,6317149.91,388,39.03
-71.12702192,-33.27154973,861040.88,6312220.39,389,39.04
-71.12702192,-33.27154973,861040.88,6312220.39,389,39.04
-70.85501348,-33.34100629,886091.68,6303536.82,390,39.05
-70.85501348,-33.34100629,886091.68,6303536.82,390,39.05
-72.08337066,-45.57520144,727805.11,4949261.42,391,57.01
-72.08244551,-45.5721371,727889.69,4949599.25,392,50.01
-71.93998246,-39.28131289,764188.71,5647822.33,393,55.01
-71.93998246,-39.28131289,764188.71,5647822.33,393,55.01
-72.20816877,-39.60002669,739955.23,5613190.66,394,55.02
-72.20816877,-39.60002669,739955.23,5613190.66,394,55.02
-73.23591383,-40.73148364,649205.52,5489828.67,395,55.03
-73.23591383,-40.73148364,649205.52,5489828.67,395,55.03
-73.00530486,-40.75519519,668621.16,5486779.26,396,55.04
-73.00530486,-40.75519519,668621.16,5486779.26,396,55.04
-72.95872853,-40.71092846,672667.59,5491603.29,397,55.05
-72.95872853,-40.71092846,672667.59,5491603.29,397,55.05
-72.27143299,-41.38046161,728405.76,5415685.96,398,51.01
-72.68816421,-40.78742693,695301.26,5482543.62,399,51.02
-72.10350331,-39.26094428,750153.4,5650548.11,400,339.01
-72.04768091,-39.29695189,754840.31,5646395.15,401,339.02
-72.11094526,-39.32244348,749293.01,5643741.65,402,339.03
-72.11094526,-39.32244348,749293.01,5643741.65,402,339.03
-72.10172095,-39.30527565,750149.48,5645621.98,403,339.04
-72.10172095,-39.30527565,750149.48,5645621.98,403,339.04
-72.11752157,-39.32523046,748716.11,5643450.38,404,339.05
-72.11752157,-39.32523046,748716.11,5643450.38,404,339.05
-72.06928688,-39.31186974,752922.99,5644799.76,405,339.06
-72.06928688,-39.31186974,752922.99,5644799.76,405,339.06
-71.77636654,-39.39777102,777843.48,5634402.95,406,339.07
-71.77636654,-39.39777102,777843.48,5634402.95,406,339.07
-71.55389579,-39.43998527,796827.24,5629007.51,407,339.08
-71.55389579,-39.43998527,796827.24,5629007.51,407,339.08
-71.43323708,-39.27179109,807952.57,5647276.95,408,339.09
-71.43323708,-39.27179109,807952.57,5647276.95,408,339.09
-71.8324117,-39.25891733,773556.67,5649988.93,409,339.1
-71.8324117,-39.25891733,773556.67,5649988.93,409,339.1
-71.77908114,-39.28125336,778071.08,5647346.73,410,339.11
-71.77908114,-39.28125336,778071.08,5647346.73,410,339.11
-71.6914753,-39.21915142,785881.82,5653968.19,411,339.12
-71.6914753,-39.21915142,785881.82,5653968.19,411,339.12
-71.75705043,-39.33471121,779758.86,5641344.05,412,339.13
-71.75705043,-39.33471121,779758.86,5641344.05,412,339.13
-71.61141967,-39.22283616,792779.9,5653303.36,413,339.14
-71.61141967,-39.22283616,792779.9,5653303.36,413,339.14
-71.52715666,-39.555975,798632.09,5616041.42,414,339.15
-71.52715666,-39.555975,798632.09,5616041.42,414,339.15
-71.86324785,-39.32194859,770652.53,5643084.29,415,339.16
-71.86324785,-39.32194859,770652.53,5643084.29,415,339.16
-72.00262356,-39.29287976,758741.74,5646719.3,416,339.17
-72.00262356,-39.29287976,758741.74,5646719.3,416,339.17
-71.70132842,-43.17036815,768379.8,5215245.26,417,52.01
-71.72319726,-43.56499989,764878.82,5171482.96,418,52.02
-73.93453907,-42.67054853,587543.61,5275484.69,419,56.01
-73.79812024,-42.79697024,598522.93,5261295.62,420,56.02
-68.46313737,-22.31568852,1174534.19,7517926.99,421,62.01
-68.46313737,-22.31568852,1174534.19,7517926.99,421,62.01
-70.07067127,-30.11442334,975417.15,6658584.4,422,62.02
-70.07067127,-30.11442334,975417.15,6658584.4,422,62.02
-70.38829978,-30.14865928,944609.91,6656067.85,423,62.03
-70.38829978,-30.14865928,944609.91,6656067.85,423,62.03
-70.4760276,-30.32609971,935363.1,6636713.77,424,62.04
-70.4760276,-30.32609971,935363.1,6636713.77,424,62.04
-70.08493431,-33.67132212,956102.32,6263736.36,425,62.05
-70.08493431,-33.67132212,956102.32,6263736.36,425,62.05
-72.18629738,-39.75332285,741299.54,5596114.08,426,62.06
-72.18629738,-39.75332285,741299.54,5596114.08,426,62.06
-71.5535627,-44.56115762,773945.68,5060274.24,427,62.07
-71.5535627,-44.56115762,773945.68,5060274.24,427,62.07
-72.79707443,-42.85196929,680231.54,5253534.53,428,64.01
-72.79707443,-42.85196929,680231.54,5253534.53,428,64.01
-72.34913218,-42.97810254,716392.65,5238471.11,429,64.02
-72.34913218,-42.97810254,716392.65,5238471.11,429,64.02
-72.48200301,-43.02064042,705415.76,5234080.2,430,64.03
-72.48200301,-43.02064042,705415.76,5234080.2,430,64.03
-72.42802916,-43.1758916,709284.94,5216704.2,431,64.04
-72.42802916,-43.1758916,709284.94,5216704.2,431,64.04
-72.336513,-43.57170677,715319.38,5172509.25,432,64.05
-72.336513,-43.57170677,715319.38,5172509.25,432,64.05
-72.33432528,-43.57939238,715468.66,5171649.94,433,64.06
-72.33432528,-43.57939238,715468.66,5171649.94,433,64.06
-72.36157785,-43.79184928,712517.05,5148122.12,434,64.07
-72.36157785,-43.79184928,712517.05,5148122.12,434,64.07
-72.49876882,-44.18894041,700140.41,5104357.43,435,64.08
-72.49876882,-44.18894041,700140.41,5104357.43,435,64.08
-72.50608921,-44.23327774,699405.76,5099450.22,436,64.09
-72.50608921,-44.23327774,699405.76,5099450.22,436,64.09
-72.57784197,-44.32479684,693375.02,5089455.78,437,64.1
-72.57784197,-44.32479684,693375.02,5089455.78,437,64.1
-72.42222341,-44.56857045,704930.55,5061997.89,438,64.11
-72.42222341,-44.56857045,704930.55,5061997.89,438,64.11
-72.41753565,-44.63582233,705066.21,5054515.35,439,64.12
-72.41753565,-44.63582233,705066.21,5054515.35,439,64.12
-72.52794267,-44.69697248,696102.82,5047993.9,440,64.13
-72.52794267,-44.69697248,696102.82,5047993.9,440,64.13
-72.21903172,-44.83653242,720048.85,5031700.6,441,64.14
-72.21903172,-44.83653242,720048.85,5031700.6,441,64.14
-72.11994774,-45.02802737,727124.94,5010154.08,442,64.15
-72.11994774,-45.02802737,727124.94,5010154.08,442,64.15
-72.12888156,-45.16264363,725889.92,4995224.02,443,64.16
-72.12888156,-45.16264363,725889.92,4995224.02,443,64.16
-72.41295095,-45.43212576,702601.98,4966039.91,444,64.17
-72.41295095,-45.43212576,702601.98,4966039.91,444,64.17
-72.85458664,-41.27807017,679918.21,5428426.55,445,355.01
-72.72289833,-41.21506794,691131.65,5435140.78,446,355.02
-72.53960115,-41.20443822,706532.84,5435902.18,447,355.03
-72.63912925,-41.08785378,698538.06,5449077.98,448,355.04
-73.60315381,-42.44237839,615117.71,5300426.87,449,65.01
-72.34162904,-40.64232371,725032.06,5497824.93,450,768.01
-73.03245802,-41.21179404,665186.74,5436137.94,451,768.02
-72.3981019,-41.1199643,718678.88,5444936.06,452,768.03
-72.86378811,-41.12310173,679570.23,5445651.48,453,769.01
-72.5260011,-37.57980417,718703.03,5838217.2,467,939.01
-72.5260011,-37.57980417,718703.03,5838217.2,467,939.01
-72.58795031,-37.55922977,713290.3,5840642.77,468,939.02
-72.58795031,-37.55922977,713290.3,5840642.77,468,939.02
-72.6067424,-37.51934249,711742.85,5845111.64,469,939.03
-72.6067424,-37.51934249,711742.85,5845111.64,469,939.03
-72.663912,-37.4886907,706774.08,5848640.18,470,939.04
-72.663912,-37.4886907,706774.08,5848640.18,470,939.04
-72.67788604,-37.36599485,705873.95,5862286.29,471,939.05
-72.67788604,-37.36599485,705873.95,5862286.29,471,939.05
-72.76007113,-37.2207019,698976.88,5878584.81,472,939.06
-72.76007113,-37.2207019,698976.88,5878584.81,472,939.06
-72.92805017,-37.17126576,684190.6,5884409.71,473,939.07
-72.92805017,-37.17126576,684190.6,5884409.71,473,939.07
-73.06677356,-36.8465099,672604.81,5920703.32,474,939.08
-73.06677356,-36.8465099,672604.81,5920703.32,474,939.08
-72.01428397,-38.22399144,761609.89,5765403.36,475,943.01
-72.01428397,-38.22399144,761609.89,5765403.36,475,943.01
-72.09471089,-38.22952885,754548.37,5765012.93,476,943.02
-72.09471089,-38.22952885,754548.37,5765012.93,476,943.02
-72.09399994,-38.23747597,754582.9,5764128.88,477,943.03
-72.09399994,-38.23747597,754582.9,5764128.88,477,943.03
-72.14961754,-38.2220595,749766.69,5765991.51,478,943.04
-72.14961754,-38.2220595,749766.69,5765991.51,478,943.04
-72.30549804,-38.24262852,736051.35,5764117.47,479,943.05
-72.30549804,-38.24262852,736051.35,5764117.47,479,943.05
-73.50935067,-39.99437247,627492.5,5572082.01,480,966.01
-73.62576314,-40.01942498,617510.9,5569460.89,481,966.02
-73.65286997,-40.06655839,615118.37,5564264.36,482,966.03
-72.95085039,-45.13767901,661357.33,4999965.61,483,971.01
-71.9679525,-46.24540642,733977.75,4874463.73,484,973.01
-72.51310675,-41.42700889,708045.95,5411126.05,485,985.01
-72.55480728,-41.42323878,704572.88,5411643.96,486,985.02
-73.14039713,-39.79701669,659448.73,5593397.13,487,990.01
-72.22479228,-39.71367444,738137.35,5600618.56,488,990.02
-72.33635794,-39.81719626,728230.12,5589416.64,489,990.03
-73.26289325,-39.7977868,648958.56,5593522.42,490,990.04
-77.49056095,-37.94527618,281380.08,5797619,491,1040.001
-70.33200969,-18.45347638,993569.48,7953626.09,492,1040.002
-73.77276816,-42.483188,601101.87,5296110.77,493,1040.005
-73.33825411,-37.4814552,647162.17,5850709.5,494,1040.007
-71.65234269,-33.2733497,812071.32,6313715.42,495,1040.009
-71.42231461,-32.62336086,835961.74,6385121.36,496,1040.01
-73.33266571,-40.58322492,641346.84,5506447.27,497,1040.011
-72.33243215,-35.273314,742879.13,6093683.29,498,1040.012
-72.62459493,-32.17997505,724198.8,6437453.83,499,1040.013
-72.90249559,-36.42328848,688280.23,5967351.62,500,1040.014
-72.85249186,-36.38329002,692862.59,5971690.78,501,1040.015
-72.62637878,-32.59970633,722997.13,6390911.86,502,1040.016
-71.52232615,-32.88335628,825623.43,6356588.24,503,1040.017
-71.48232344,-32.85335734,829479.27,6359792.31,504,1040.018
-71.45232148,-32.83335811,832363.47,6361917.12,505,1040.019
-71.43231535,-32.63336057,834985.46,6384043.51,506,1040.02
-71.50226082,-30.25338309,836835.93,6648276.29,507,1040.021
-71.5023218,-32.75335802,827973.85,6370949.15,508,1040.022
-72.03239705,-34.57332804,772483.3,6170571.32,509,1040.023
-71.32224271,-29.82339023,855705.98,6695426.55,510,1040.024
-81.6505173,-42.03080744,-50433.92,5325625.02,511,1040.026
-81.75670447,-41.6579931,-62504.4,5366358,512,1040.027
-77.19908754,-37.83442253,306705.88,5810565.89,513,1040.028
-72.25291862,-47.25315682,708096.73,4763284.18,514,1040.029
-72.25291862,-47.25315682,708096.73,4763284.18,515,1040.03
-72.67264892,-41.02323416,695913.81,5456328.32,516,1040.031
-72.60294354,-47.33314669,681339.19,4755268.54,517,1040.032
-71.68284669,-46.53318156,754614.18,4841608.31,518,1040.033
-72.39572733,-39.80974493,723171.78,5590393.53,519,1040.034
-70.42207589,-23.08345493,969456.47,7440224.59,520,1040.035
-71.68325907,-53.0830838,722370.56,4113552.56,521,1040.039
-73.77277125,-42.553187,600989.09,5288337.66,522,1040.042
-71.5522643,-30.30338175,831852.53,6642877.85,523,1040.043
-72.55184246,-37.6841296,716118.49,5826699.44,524,1040.049
-72.18249608,-37.53328994,749197.55,5842524.51,525,1040.05
-72.84680765,-32.98674182,701431.65,6348432.94,526,1040.051
-71.52232719,-32.92335586,825476.84,6352150.43,527,1040.052
-72.25255157,-39.03326964,738056.55,5676222.27,528,1040.053
-72.47256248,-39.02326495,719040.21,5677885.3,529,1040.054
-72.58251681,-37.5532812,713787.31,5841290.57,530,1040.055
-71.11308941,-38.71371726,838230.03,5708100.26,531,1040.056
-71.10247955,-38.67329889,839344.07,5712548.49,532,1040.057
-72.00249101,-37.65329227,764681.66,5828713.45,533,1040.058
-73.23263024,-39.80323775,651537.78,5592866.62,534,1040.059
-71.23228318,-31.73337338,857267.67,6483251.52,535,1040.06
-71.55229566,-31.62336874,827311.6,6496460.61,536,1040.061
-72.58402406,-31.44365662,729840.75,6519016.78,537,1040.062
-71.53229423,-31.6033693,829280.62,6498619.03,538,1040.063
-73.77268314,-40.45321652,604305.99,5521491.47,539,1040.064
-72.78247957,-36.1032949,699854.68,6002613.87,540,1040.065
-71.28224263,-29.90339016,859287.83,6686427.99,541,1040.066
-70.87226213,-31.57338137,892081.57,6499766.73,542,1040.067
-72.83249216,-36.42328994,694557.12,5967212.69,543,1040.068
-71.532315,-32.43336081,826320.71,6406543.05,544,1040.069
-72.53833458,-37.23571498,718610.89,5876430.22,545,1040.07
-71.96195132,-37.30964854,769490.71,5866738.42,546,1040.071
-71.50226938,-30.62337953,835564.39,6607236.16,547,1040.072
-71.72228225,-30.7333746,814103.53,6595672.85,548,1040.073
-71.81761344,-39.25676819,774842.23,5650182.69,549,1040.074
-69.53201533,-21.65347347,1066647.1,7595881.33,550,1040.075
-69.55201553,-21.60347345,1064765.91,7601507.09,551,1040.076
-70.07203613,-21.42346796,1011409,7623289.41,552,1040.077
-73.36835866,-28.89592941,659329.97,6802773.56,553,1040.078
-72.5824537,-35.58330528,719290.39,6059875.84,554,1040.079
-73.51836681,-32.40066229,639580.46,6414498.1,555,1040.08
-72.6825296,-37.78327617,704319.99,5815989.88,556,1040.081
-70.92231614,-33.60335991,878677.45,6274667.63,557,1040.082
-71.4223258,-33.05335636,834343.28,6337413.05,558,1040.083
-72.61082516,-32.91752744,723661.53,6355632.8,559,1040.084
-72.13241676,-35.08332022,761686.07,6114255.24,560,1040.085
-72.42243894,-35.35331125,734459.14,6085024.69,561,1040.086
-71.37230583,-32.37336436,841601.91,6412699.02,562,1040.087
-72.67326483,-30.8065355,722840.86,6589840.11,563,1040.088
-72.50255789,-38.85326647,716960.28,5696826.35,564,1040.089
-73.23261515,-39.40324309,652412.33,5637264.9,565,1040.09
-73.07474071,-31.91939928,682264.16,6467193.9,566,1040.091
-71.52230666,-32.12336419,828378.39,6440903.29,567,1040.092
-73.21521679,-31.49153453,669757.05,6514856.73,568,1040.093
-73.15563022,-40.58427895,656328.47,5506031.46,569,1040.094
-72.95265198,-40.73323163,673123.19,5489115.25,570,1040.095
-72.83248422,-36.17329301,695179.25,5994949.43,571,1040.096
-73.03259134,-39.03325245,670528.39,5677974.87,572,1040.097
-73.73268428,-40.53321634,607570.31,5512562.88,573,1040.098
-68.67302482,-52.67316959,927829.97,4145490.24,574,1040.099
-70.23205256,-22.08346278,992518.1,7550567.74,575,1040.101
-72.68092831,-33.91787422,714629.92,6244833.29,576,1040.102
-72.67064652,-34.03584936,715283.23,6231726.39,577,1040.103
-73.24634097,-39.82196406,650323.19,5590811.08,578,1040.104
-73.155158,-33.40900874,671788.57,6302155.01,579,1040.105
-72.57353905,-33.25683114,726278.82,6317922.28,580,1040.106
-72.16608275,-39.2602647,744755.28,5650794.59,581,1040.107
-71.65830666,-35.42601697,803647.25,6074878.7,582,1045.01
-72.34916582,-39.71046331,727484.54,5601297.88,583,1046.01
-67.7058619,-54.94430126,967068.95,3887224.5,584,1053.01
-67.71147265,-54.94864105,966660.1,3886780.43,585,1053.02
-67.46843401,-54.9398674,982288.25,3886101.25,586,1053.03
-67.46900399,-54.93905739,982261.57,3886195.07,587,1053.04
-68.051926,-55.18085783,942335.44,3863227.25,588,1053.05
-68.10905967,-55.17386745,938783.22,3864364.79,589,1053.06
-67.78387615,-54.92485954,962308.67,3889901.54,590,1053.07
-68.08534686,-54.90611204,943243.78,3893937.38,591,1053.08
-67.50248484,-54.93870792,980127,3886464.76,592,1053.09
-67.85158044,-54.91595793,958082.47,3891335.8,593,1053.1
-67.8527409,-54.92066783,957954.64,3890820.68,594,1053.11
-68.33883379,-55.01228387,925901.72,3883728.66,595,1053.12
-68.37854449,-54.98422326,923664.24,3887085.9,596,1053.13
-68.59136721,-54.94828823,910441.46,3892347.35,597,1053.14
-68.59640737,-54.94566814,910146.04,3892667.91,598,1053.15
-68.56875556,-54.94830882,911886.51,3892211.94,599,1053.16
-68.22110244,-54.97785745,933785.18,3886825.5,600,1053.17
-68.11216929,-54.91196126,941463.97,3893457.97,601,1053.18
-68.0016809,-54.90850416,948568.37,3893137.64,602,1053.19
-67.99198016,-54.90810442,949193.23,3893119.65,603,1053.2
-67.62655585,-54.94182332,972164.19,3886965.75,604,1053.21
-67.42337999,-54.93102867,985272.9,3886769.52,605,1053.22
148.7155071,-89.99698308,0,0,606,1053.23
-67.52652812,-54.93739595,978606.7,3886775.52,607,1053.24
-67.66070861,-54.9448824,969946.6,3886856.84,608,1053.25
-67.64697452,-54.9552104,970702.85,3885618.17,609,1053.26
-67.64983875,-54.9570725,970498.11,3885430.85,610,1053.27
-67.60429424,-54.94230389,973580.63,3886761.55,611,1053.28
-68.14999288,-55.04983823,937539.22,3878390.52,612,1053.29
-68.21962974,-54.97774003,933880.49,3886829.38,613,1053.3
